1000080,4294908349,4294895515,-40.475693,-49.288101
999760,4294907804,4294895470,-40.849915,-49.319000
1000360,4294907157,4294895433,-41.294174,-49.344406
999840,4294906598,4294895405,-41.678009,-49.363632
1000200,4294906109,4294895383,-42.013779,-49.378738
999840,4294905538,4294895368,-42.405853,-49.389038
999960,4294905039,4294895359,-42.748489,-49.395218
1000080,4294904561,4294895354,-43.076706,-49.398651
999880,4294904103,4294895355,-43.391190,-49.397964
999920,4294903674,4294895359,-43.685760,-49.395218
1000080,4294903305,4294895367,-43.939133,-49.389725
1000120,4294902888,4294895378,-44.225464,-49.382172
999920,4294902533,4294895391,-44.469223,-49.373245
1000040,4294902236,4294895407,-44.673157,-49.362259
999920,4294901892,4294895424,-44.909363,-49.350586
999960,4294901601,4294895443,-45.109177,-49.337540
1000000,4294901326,4294895462,-45.298004,-49.324493
999800,4294901067,4294895483,-45.475845,-49.310074
1000240,4294900819,4294895503,-45.646133,-49.296341
1000000,4294900606,4294895524,-45.792389,-49.281921
1000040,4294900356,4294895544,-45.964050,-49.268188
999920,4294900139,4294895564,-46.113052,-49.254456
1000040,4294899951,4294895583,-46.242142,-49.241409
999840,4294899730,4294895601,-46.393890,-49.229050
1000040,4294899537,4294895617,-46.526413,-49.218063
999840,4294899373,4294895637,-46.639023,-49.204330
1000200,4294899178,4294895667,-46.772919,-49.183731
1000000,4294899008,4294895717,-46.889648,-49.149399
1000080,4294898865,4294895793,-46.987839,-49.097214
999960,4294898697,4294895900,-47.103195,-49.023743
1000000,4294898555,4294896041,-47.200699,-48.926926
999880,4294898434,4294896217,-47.283783,-48.806076
1000000,4294898298,4294896429,-47.377167,-48.660507
999800,4294898185,4294896676,-47.454758,-48.490906
1000320,4294898084,4294896957,-47.524109,-48.297958
1000040,4294897993,4294897269,-47.586594,-48.083725
1000000,4294897919,4294897608,-47.637405,-47.850952
999840,4294897865,4294897972,-47.674484,-47.601013
1000120,4294897816,4294898356,-47.708130,-47.337341
999760,4294897791,4294898757,-47.725296,-47.061996
1000120,4294897788,4294899170,-47.727356,-46.778412
999840,4294897795,4294899592,-47.722549,-46.488647
1000200,4294897799,4294900020,-47.719803,-46.194763
999920,4294897805,4294900449,-47.715683,-45.900192
1000120,4294897815,4294900878,-47.708817,-45.605621
999920,4294897818,4294901305,-47.706757,-45.312424
1000000,4294897819,4294901729,-47.706070,-45.021286
999880,4294897821,4294902150,-47.704697,-44.732208
1000080,4294897822,4294902386,-47.704010,-44.570160
999800,4294897829,4294902803,-47.699203,-44.283829
1000240,4294897837,4294903214,-47.693710,-44.001617
999960,4294897849,4294903616,-47.685471,-43.725586
1000080,4294897864,4294904004,-47.675171,-43.459167
999960,4294897881,4294904375,-47.663498,-43.204422
1000000,4294897905,4294904724,-47.647018,-42.964783
999840,4294897955,4294905047,-47.612686,-42.742996
999960,4294898056,4294905341,-47.543335,-42.541122
999920,4294898215,4294905602,-47.434158,-42.361908
1000360,4294898402,4294905825,-47.305756,-42.208786
999760,4294898670,4294906009,-47.121735,-42.082443
1000200,4294898939,4294906156,-46.937027,-41.981506
999840,4294899223,4294906270,-46.742020,-41.903229
1000040,4294899519,4294906356,-46.538773,-41.844177
999920,4294899820,4294906418,-46.332092,-41.801605
1000400,4294900090,4294906459,-46.146698,-41.773453
999400,4294900415,4294906484,-45.923538,-41.756287
1000240,4294900702,4294906497,-45.726471,-41.747360
1000040,4294900977,4294906501,-45.537643,-41.744614
1000000,4294901243,4294906502,-45.354996,-41.743927
999960,4294901495,4294906502,-45.181961,-41.743927
1000080,4294901711,4294906501,-45.033646,-41.744614
999880,4294901959,4294906497,-44.863358,-41.747360
999920,4294902166,4294906484,-44.721222,-41.756287
999920,4294902340,4294906459,-44.601746,-41.773453
1000200,4294902537,4294906418,-44.466476,-41.801605
1000080,4294902704,4294906356,-44.351807,-41.844177
1000120,4294902841,4294906270,-44.257736,-41.903229
999760,4294903000,4294906156,-44.148560,-41.981506
1000120,4294903129,4294906009,-44.059982,-42.082443
999680,4294903251,4294905825,-43.976212,-42.208786
1000200,4294903357,4294905602,-43.903427,-42.361908
999760,4294903455,4294905341,-43.836136,-42.541122
1000240,4294903533,4294905047,-43.782578,-42.742996
1000040,4294903612,4294904724,-43.728333,-42.964783
1000000,4294903672,4294904375,-43.687134,-43.204422
999880,4294903713,4294904004,-43.658981,-43.459167
1000080,4294903744,4294903616,-43.637695,-43.725586
1000040,4294903752,4294903214,-43.632202,-44.001617
999760,4294903749,4294902803,-43.634262,-44.283829
999960,4294903744,4294902386,-43.637695,-44.570160
1000240,4294903739,4294902150,-43.641129,-44.732208
1001080,4294903730,4294901729,-43.647308,-45.021286
998720,4294903728,4294901305,-43.648682,-45.312424
1000080,4294903727,4294900878,-43.649368,-45.605621
999960,4294903727,4294900449,-43.649368,-45.900192
999840,4294903727,4294900020,-43.649368,-46.194763
1000040,4294903725,4294899592,-43.650742,-46.488647
999840,4294903718,4294899170,-43.655548,-46.778412
1000280,4294903706,4294898757,-43.663788,-47.061996
1000000,4294903694,4294898356,-43.672028,-47.337341
1000200,4294903679,4294897972,-43.682327,-47.601013
999840,4294903653,4294897608,-43.700180,-47.850952
999840,4294903619,4294897269,-43.723526,-48.083725
1000040,4294903563,4294896957,-43.761978,-48.297958
999920,4294903469,4294896676,-43.826523,-48.490906
999880,4294903327,4294896429,-43.924026,-48.660507
1000240,4294903172,4294896217,-44.030457,-48.806076
1000040,4294902948,4294896041,-44.184265,-48.926926
1000000,4294902723,4294895900,-44.338760,-49.023743
999880,4294902502,4294895793,-44.490509,-49.097214
1000080,4294902219,4294895717,-44.684830,-49.149399
1000040,4294901950,4294895667,-44.869537,-49.183731
999840,4294901681,4294895637,-45.054245,-49.204330
999840,4294901417,4294895617,-45.235519,-49.218063
1000280,4294901162,4294895601,-45.410614,-49.229050
999920,4294900913,4294895583,-45.581589,-49.241409
1000120,4294900673,4294895564,-45.746384,-49.254456
999920,4294900439,4294895544,-45.907059,-49.268188
1000040,4294900236,4294895524,-46.046448,-49.281921
999920,4294900000,4294895503,-46.208496,-49.296341
999840,4294899799,4294895483,-46.346512,-49.310074
999960,4294899632,4294895462,-46.461182,-49.324493
1000160,4294899433,4294895443,-46.597824,-49.337540
1000040,4294899261,4294895424,-46.715927,-49.350586
1000000,4294899099,4294895407,-46.827164,-49.362259
999960,4294898944,4294895391,-46.933594,-49.373245
1000000,4294898797,4294895378,-47.034531,-49.382172
999960,4294898661,4294895367,-47.127914,-49.389725
1000000,4294898527,4294895359,-47.219925,-49.395218
1000000,4294898403,4294895355,-47.305069,-49.397964
999960,4294898292,4294895354,-47.381287,-49.398651
1000080,4294898166,4294895359,-47.467804,-49.395218
1000040,4294898056,4294895368,-47.543335,-49.389038
999920,4294897964,4294895383,-47.606506,-49.378738
1000040,4294897862,4294895405,-47.676544,-49.363632
999840,4294897770,4294895433,-47.739716,-49.344406
1000040,4294897695,4294895470,-47.791214,-49.319000
999760,4294897611,4294895515,-47.848892,-49.288101
1000320,4294897535,4294895569,-47.901077,-49.251022
1001000,4294897465,4294895634,-47.949142,-49.206390
999040,4294897405,4294895710,-47.990341,-49.154205
999960,4294897349,4294895798,-48.028793,-49.093781
1000000,4294897300,4294895899,-48.062439,-49.024429
999880,4294897246,4294896015,-48.099518,-48.944778
1000080,4294897205,4294896145,-48.127670,-48.855515
999880,4294897174,4294896292,-48.148956,-48.754578
1000080,4294897144,4294896457,-48.169556,-48.641281
1000000,4294897124,4294896640,-48.183289,-48.515625
1000200,4294897112,4294896844,-48.191528,-48.375549
999920,4294897105,4294897069,-48.196335,-48.221054
999880,4294897107,4294897317,-48.194962,-48.050766
999920,4294897109,4294897590,-48.193588,-47.863312
1000040,4294897112,4294897889,-48.191528,-47.658005
999760,4294897115,4294898215,-48.189468,-47.434158
1000280,4294897115,4294898571,-48.189468,-47.189713
1000000,4294897117,4294898958,-48.188095,-46.923981
1000560,4294897120,4294899377,-48.186035,-46.636276
999400,4294897123,4294899831,-48.183975,-46.324539
999920,4294897127,4294900322,-48.181229,-45.987396
1000120,4294897133,4294900851,-48.177109,-45.624161
999920,4294897138,4294901420,-48.173676,-45.233459
999800,4294897145,4294902032,-48.168869,-44.813232
1002160,4294897147,4294902688,-48.167496,-44.362793
1000520,4294897152,4294903390,-48.164062,-43.880768
1002720,4294897160,4294904140,-48.158569,-43.365784
996000,4294897169,4294904940,-48.152390,-42.816467
1000520,4294897185,4294905793,-48.141403,-42.230759
998240,4294897224,4294906699,-48.114624,-41.608658
999880,4294897292,4294907661,-48.067932,-40.948105
999920,4294897407,4294908681,-47.988968,-40.247726
1000280,4294897634,4294909760,-47.833099,-39.506836
1000000,4294897917,4294910899,-47.638779,-38.724747
999960,4294898224,4294912100,-47.427979,-37.900085
999920,4294898660,4294913365,-47.128601,-37.031479
1000400,4294899097,4294914692,-46.828537,-36.120300
999720,4294899528,4294916069,-46.532593,-35.174789
1000000,4294900114,4294917491,-46.130219,-34.198380
999960,4294900696,4294918956,-45.730591,-33.192444
1000640,4294901260,4294920463,-45.343323,-32.157669
999320,4294902006,4294922010,-44.831085,-31.095428
1000000,4294902730,4294923597,-44.333954,-30.005722
999960,4294903492,4294925221,-43.810730,-28.890610
1000000,4294904290,4294926882,-43.262787,-27.750092
999840,4294905117,4294928578,-42.694931,-26.585541
1000120,4294905892,4294930306,-42.162781,-25.399017
999920,4294906870,4294932065,-41.491241,-24.191208
1000440,4294907801,4294933855,-40.851974,-22.962112
999680,4294908772,4294935672,-40.185242,-21.714478
1000280,4294909786,4294937516,-39.488983,-20.448303
999760,4294910840,4294939384,-38.765259,-19.165649
1000080,4294911821,4294941276,-38.091660,-17.866516
1000120,4294913051,4294943189,-37.247086,-16.552963
999840,4294914208,4294945122,-36.452637,-15.225677
999640,4294915401,4294947074,-35.633469,-13.885345
1000400,4294916629,4294949043,-34.790268,-12.533340
999880,4294917891,4294951027,-33.923721,-11.171036
1000080,4294919052,4294953026,-33.126526,-9.798431
999960,4294920507,4294955037,-32.127457,-8.417587
1000000,4294921863,4294957061,-31.196365,-7.027817
999840,4294923118,4294959094,-30.334625,-5.631866
1000120,4294924678,4294961137,-29.263458,-4.229050
999840,4294926135,4294963185,-28.263016,-2.822800
1000360,4294927479,4294965217,-27.340164,-1.427536
999840,4294929137,4294967225,-26.201706,-0.048752
1001800,4294930682,1912,-25.140839,1.312866
998240,4294932262,3870,-24.055939,2.657318
999880,4294933872,5802,-22.950439,3.983917
999920,4294935505,7706,-21.829147,5.291290
999960,4294936991,9583,-20.808792,6.580124
999920,4294938821,11431,-19.552231,7.849045
1000160,4294940489,13250,-18.406906,9.098053
1000040,4294941993,15039,-17.374191,10.326462
1000000,4294943838,16799,-16.107330,11.534958
1000040,4294945533,18528,-14.943466,12.722168
999920,4294947073,20227,-13.886032,13.888779
999960,4294948965,21896,-12.586899,15.034790
999920,4294950683,23534,-11.407242,16.159515
999880,4294952413,25141,-10.219345,17.262955
1000240,4294954160,26716,-9.019775,18.344421
999920,4294955923,28261,-7.809219,19.405289
1000120,4294957508,29775,-6.720886,20.444870
999920,4294959438,31257,-5.395660,21.462479
1000040,4294961191,32708,-4.191971,22.458801
999840,4294962938,34128,-2.992401,23.433838
1000040,4294964666,35517,-1.805878,24.387589
999760,4294966372,36875,-0.634460,25.320053
1000520,599,38202,0.411301,26.231232
999760,2434,39498,1.671295,27.121124
1000080,3907,40763,2.682724,27.989731
999960,5518,41998,3.788910,28.837738
1000000,7251,43201,4.978867,29.663773
1000040,8659,44374,5.945663,30.469208
1000000,10200,45517,7.003784,31.254044
999640,11732,46629,8.055725,32.017593
1000240,13390,47710,9.194183,32.759857
999960,14739,48762,10.120468,33.482208
1000080,16368,49783,11.239014,34.183273
999920,17686,50774,12.144012,34.863739
1000120,19282,51735,13.239899,35.523605
999760,20576,52666,14.128418,36.162872
1000040,22005,53568,15.109634,36.782227
999840,23418,54440,16.079865,37.380981
1000360,24935,55281,17.121506,37.958450
999840,26152,56094,17.957153,38.516693
1000120,27482,56877,18.870392,39.054337
999920,28776,57630,19.758911,39.571381
1000000,30050,58354,20.633698,40.068512
999960,31296,59049,21.489258,40.545731
999920,32501,59715,22.316666,41.003036
999880,33795,60351,23.205185,41.439743
1000240,34841,60958,23.923416,41.856537
999960,36108,61536,24.793396,42.253418
1000000,37253,62085,25.579605,42.630386
1000000,38268,62605,26.276550,42.987442
1000040,39484,63096,27.111511,43.324585
999840,40557,63559,27.848282,43.642502
999880,41501,63992,28.496475,43.939819
999920,42621,64396,29.265518,44.217224
1000280,43621,64772,29.952164,44.475403
999920,44506,65119,30.559845,44.713669
1000120,45561,65437,31.284256,44.932022
1000000,46490,65730,31.922150,45.133209
999920,47300,65891,32.478333,45.243759
999960,48257,66180,33.135452,45.442200
1000080,49099,66474,33.713608,45.644073
999720,49833,66776,34.217606,45.851440
1000080,50714,67087,34.822540,46.064987
1000120,51494,67406,35.358124,46.284027
1000080,52180,67733,35.829163,46.508560
999880,52991,68067,36.386032,46.737900
1000000,53701,68404,36.873550,46.969299
999840,54316,68743,37.295837,47.202072
1000120,55029,69080,37.785416,47.433472
999760,55652,69412,38.213196,47.661438
1000200,56196,69736,38.586731,47.883911
1000080,56852,70049,39.037170,48.098831
1000040,57434,70348,39.436798,48.304138
1000000,57953,70630,39.793167,48.497772
999960,58589,70894,40.229874,48.679047
999840,59153,71138,40.617142,48.846588
1000040,59658,71362,40.963898,49.000397
999840,60249,71565,41.369705,49.139786
1000160,60773,71750,41.729507,49.266815
1000040,61228,71918,42.041931,49.382172
1000080,61761,72074,42.407913,49.489288
999960,62227,72223,42.727890,49.591599
1000000,62635,72238,43.008041,49.601898
999880,63113,72385,43.336258,49.702835
1000560,63535,72531,43.626022,49.803085
999240,63906,72675,43.880768,49.901962
1000320,64347,72814,44.183578,49.997406
1000160,64739,72947,44.452744,50.088730
999800,65076,73073,44.684143,50.175247
999840,65484,73190,44.964294,50.255585
1000120,65839,73297,45.208054,50.329056
999840,66187,73392,45.447006,50.394287
1000040,66527,73474,45.680466,50.450592
999840,66851,73541,45.902939,50.496597
1000280,67135,73595,46.097946,50.533676
999920,67471,73637,46.328659,50.562515
1000080,67760,73669,46.527100,50.584488
999960,68036,73691,46.716614,50.599594
1000000,68298,73707,46.896515,50.610580
999880,68544,73716,47.065430,50.616760
1000320,68753,73720,47.208939,50.619507
999480,68996,73722,47.375793,50.620880
1000240,69203,73722,47.517929,50.620880
1000040,69400,73722,47.653198,50.620880
1000080,69589,73722,47.782974,50.620880
999840,69763,73720,47.902451,50.619507
1000040,69913,73716,48.005447,50.616760
999840,70092,73707,48.128357,50.610580
1000120,70239,73691,48.229294,50.599594
999760,70385,73669,48.329544,50.584488
1000360,70518,73637,48.420868,50.562515
999840,70649,73595,48.510818,50.533676
1000120,70758,73541,48.585663,50.496597
1000000,70891,73474,48.676987,50.450592
999840,71000,73392,48.751831,50.394287
1000120,71099,73297,48.819809,50.329056
999840,71207,73190,48.893967,50.255585
999960,71300,73073,48.957825,50.175247
1000080,71379,72947,49.012070,50.088730
1000120,71459,72814,49.067001,49.997406
1000000,71525,72675,49.112320,49.901962
1000040,71577,72531,49.148026,49.803085
999840,71631,72385,49.185104,49.702835
999920,71665,72238,49.208450,49.601898
1000040,71685,72223,49.222183,49.591599
999760,71696,72074,49.229736,49.489288
1000520,71696,71918,49.229736,49.382172
999920,71693,71750,49.227676,49.266815
999960,71694,71565,49.228363,49.139786
999840,71691,71362,49.226303,49.000397
1000040,71691,71138,49.226303,48.846588
999920,71693,70894,49.227676,48.679047
1000000,71691,70630,49.226303,48.497772
999880,71691,70348,49.226303,48.304138
1000080,71688,70049,49.224243,48.098831
1000120,71684,69736,49.221497,47.883911
1000080,71683,69412,49.220810,47.661438
999880,71680,69080,49.218750,47.433472
1000000,71677,68743,49.216690,47.202072
999880,71675,68404,49.215317,46.969299
1000080,71670,68067,49.211884,46.737900
999840,71666,67733,49.209137,46.508560
999960,71664,67406,49.207764,46.284027
1000240,71661,67087,49.205704,46.064987
1000040,71658,66776,49.203644,45.851440
999920,71652,66474,49.199524,45.644073
1000040,71644,66180,49.194031,45.442200
999920,71633,65891,49.186478,45.243759
999960,71618,65730,49.176178,45.133209
999920,71596,65437,49.161072,44.932022
1000160,71557,65119,49.134293,44.713669
1000040,71481,64772,49.082108,44.475403
1001200,71369,64396,49.005203,44.217224
998760,71218,63992,48.901520,43.939819
1000000,71060,63559,48.793030,43.642502
1000120,70839,63096,48.641281,43.324585
999840,70614,62605,48.486786,42.987442
999880,70388,62085,48.331604,42.630386
1000320,70095,61536,48.130417,42.253418
999920,69814,60958,47.937469,41.856537
1000040,69524,60351,47.738342,41.439743
999840,69226,59715,47.533722,41.003036
1000040,68919,59049,47.322922,40.545731
1000000,68631,58354,47.125168,40.068512
1000120,68264,57630,46.873169,39.571381
999600,67916,56877,46.634216,39.054337
1000360,67595,56094,46.413803,38.516693
999920,67188,55281,46.134338,37.958450
1000080,66803,54440,45.869980,37.380981
999880,66441,53568,45.621414,36.782227
1000080,65975,52666,45.301437,36.162872
999880,65528,51735,44.994507,35.523605
999840,65056,50774,44.670410,34.863739
1000040,64561,49783,44.330521,34.183273
1000160,64038,48762,43.971405,33.482208
999960,63487,47710,43.593063,32.759857
1000160,62907,46629,43.194809,32.017593
999840,62301,45517,42.778702,31.254044
999960,61736,44374,42.390747,30.469208
999920,61023,43201,41.901169,29.663773
1000040,60356,41998,41.443176,28.837738
999760,59734,40763,41.016083,27.989731
1000360,58957,39498,40.482559,27.121124
999920,58230,38202,39.983368,26.231232
1000120,57483,36875,39.470444,25.320053
999920,56711,35517,38.940353,24.387589
1000000,55913,34128,38.392410,23.433838
999800,55086,32708,37.824554,22.458801
1000080,54232,31257,37.238159,21.462479
999800,53348,29775,36.631165,20.444870
1000240,52536,28261,36.073608,19.405289
1000120,51520,26716,35.375977,18.344421
1000080,50569,25141,34.722977,17.262955
999800,49685,23534,34.115982,16.159515
1000080,48572,21896,33.351746,15.034790
999840,47517,20227,32.627335,13.888779
1000040,46533,18528,31.951675,12.722168
999760,45301,16799,31.105728,11.534958
1000280,44151,15039,30.316086,10.326462
1000000,43103,13250,29.596481,9.098053
1000120,41786,11431,28.692169,7.849045
999840,40564,9583,27.853088,6.580124
1000120,39311,7706,26.992722,5.291290
999840,38031,5802,26.113815,3.983917
1000000,36730,3870,25.220490,2.657318
999720,35541,1912,24.404068,1.312866
1000400,34069,4294967225,23.393326,-0.048752
999880,32689,4294965217,22.445755,-1.427536
1000080,31406,4294963185,21.564789,-2.822800
999960,29806,4294961137,20.466156,-4.229050
1000000,28327,4294959094,19.450607,-5.631866
